"source_peptide","target","group","fold","fraction_true","pred_mean","pred_median","n_peptide","n_pos","pred_min","pred_max","longest_pos","n_pos_10","frac_0_0.2","frac_0.2_0.4","frac_0.4_0.6","frac_0.6_0.8","frac_0.8_1"
"AMP3206","TRUE","[11,19]",2,0.777777777777778,0.550497481806413,0.575411628400703,9,7,0.269380314638347,0.690475732549321,7,0,0,0.111111111111111,0.666666666666667,0.222222222222222,0
"AMP3211","TRUE","[11,19]",1,0.5,0.549289926966826,0.515629636615578,8,4,0.447757599207035,0.68357892134017,3,0,0,0,0.625,0.375,0
"AMP3212","TRUE","(60,710]",2,0.121951219512195,0.307731446982384,0.28922135155586,246,30,0.0266996380001857,0.855868974899554,10,1,0.288617886178862,0.447154471544715,0.215447154471545,0.032520325203252,0.016260162601626
"AMP3213","TRUE","(60,710]",4,0.207317073170732,0.331817334361961,0.28354279096079,246,51,0.0287742053697936,0.812597675287435,10,1,0.24390243902439,0.447154471544715,0.195121951219512,0.105691056910569,0.00813008130081301
"AMP3214","TRUE","(60,710]",3,0.215447154471545,0.357057562906552,0.335722677739419,246,53,0.0269569541232425,0.851084369875342,10,2,0.191056910569106,0.459349593495935,0.227642276422764,0.105691056910569,0.016260162601626
"AMP3216","TRUE","[11,19]",5,1,0.74721445713702,0.758058895447296,10,10,0.658971841490613,0.808683597480548,10,1,0,0,0,0.9,0.1
"AMP3219","TRUE","(36,60]",5,0.405405405405405,0.456511063195615,0.425734503829041,37,15,0.232989056976447,0.686310446404674,10,1,0,0.432432432432432,0.351351351351351,0.216216216216216,0
"AMP322","TRUE","(36,60]",4,0.382352941176471,0.382858984919954,0.411137839760571,34,13,0.0302868848452301,0.753033438920475,10,1,0.235294117647059,0.264705882352941,0.352941176470588,0.147058823529412,0
"AMP3221","TRUE","[11,19]",5,0,0.137444404069498,0.134512157777591,6,0,0.094844014338802,0.178373531746005,0,0,1,0,0,0,0
"AMP3223","TRUE","(19,26]",4,0,0.316079907955723,0.384754181531748,14,0,0.144438431182051,0.490008199299966,0,0,0.214285714285714,0.428571428571429,0.357142857142857,0,0
"AMP3233","TRUE","[11,19]",2,1,0.908971665997772,0.916160099681948,8,8,0.857225650344447,0.934138974937519,8,0,0,0,0,0,1
"AMP3234","TRUE","(60,710]",4,0.578313253012048,0.498679047707537,0.52783056689954,83,48,0.177590112857227,0.755427428516766,13,1,0.0602409638554217,0.180722891566265,0.506024096385542,0.253012048192771,0
"AMP3235","TRUE","(60,710]",5,0.241666666666667,0.344345893968046,0.336202643912215,120,29,0.0343921387415649,0.884337554607265,11,1,0.4,0.158333333333333,0.316666666666667,0.0833333333333333,0.0416666666666667
"AMP3239","TRUE","(60,710]",4,0.188235294117647,0.314539893577582,0.253980599655933,85,16,0.0256792853677559,0.713221358622589,7,0,0.270588235294118,0.411764705882353,0.235294117647059,0.0823529411764706,0
"AMP3240","TRUE","(60,710]",5,0.3125,0.37713652277338,0.37674939156752,80,25,0.0497537563420435,0.809366262196796,18,1,0.1375,0.4375,0.35,0.0625,0.0125
"AMP3243","TRUE","(60,710]",3,0.5,0.527762524540108,0.496186750470527,60,30,0.0343787839352002,0.961261128001815,26,1,0.15,0.266666666666667,0.2,0.0666666666666667,0.316666666666667
"AMP3246","TRUE","(19,26]",4,0.0625,0.245534820430807,0.186171990034054,16,1,0.0960869361661131,0.503734360213012,1,0,0.5625,0.1875,0.25,0,0
"AMP3247","TRUE","(60,710]",3,0.698630136986301,0.60872453481959,0.601890172954502,73,51,0.161720924309181,0.939291328539707,18,3,0.0273972602739726,0.178082191780822,0.273972602739726,0.26027397260274,0.26027397260274
"AMP3248","TRUE","(26,36]",3,0.619047619047619,0.525566099128402,0.547843929476773,21,13,0.302605423773057,0.707644601349233,8,0,0,0.19047619047619,0.523809523809524,0.285714285714286,0
"AMP3249","TRUE","(26,36]",1,0.157894736842105,0.455537601067151,0.465142578327926,19,3,0.294646790108911,0.598020869967968,2,0,0,0.210526315789474,0.789473684210526,0,0
"AMP325","TRUE","(60,710]",4,0.136904761904762,0.286181432502364,0.23558683473905,168,23,0.0249334987397471,0.824352708865693,11,2,0.416666666666667,0.351190476190476,0.142857142857143,0.0773809523809524,0.0119047619047619
"AMP3250","TRUE","[11,19]",3,0,0.216044134165764,0.234003010414366,9,0,0.0351251174814298,0.359424387772431,0,0,0.222222222222222,0.777777777777778,0,0,0
"AMP3252","TRUE","(26,36]",5,0,0.158709055682769,0.155787964468032,26,0,0.0413323698807683,0.344179049976792,0,0,0.692307692307692,0.307692307692308,0,0,0
"AMP3253","TRUE","(26,36]",2,0.384615384615385,0.332113351174646,0.369449822439357,26,10,0.0192901302907633,0.726744024643013,7,0,0.423076923076923,0.153846153846154,0.307692307692308,0.115384615384615,0
"AMP3254","TRUE","(36,60]",1,0.319148936170213,0.381924577648542,0.337879509908476,47,15,0.0334700890551771,0.765267875384942,7,0,0.191489361702128,0.340425531914894,0.340425531914894,0.127659574468085,0
"AMP3255","TRUE","[11,19]",2,0.1,0.335774471039977,0.384606136347467,10,1,0.114933768732195,0.521485364260052,1,0,0.3,0.2,0.5,0,0
"AMP3256","TRUE","[11,19]",3,0,0.0967307015527939,0.0929535707604296,5,0,0.0709649338297086,0.139337687413743,0,0,1,0,0,0,0
"AMP3262","TRUE","[11,19]",1,0,0.192029162400564,0.191497677502443,7,0,0.0739127777480344,0.353623058465997,0,0,0.571428571428571,0.428571428571429,0,0,0
"AMP3263","TRUE","(60,710]",4,0.423728813559322,0.487645652829386,0.45851332824349,59,25,0.193163770290446,0.893103435512159,10,1,0.0169491525423729,0.305084745762712,0.525423728813559,0.0508474576271186,0.101694915254237
"AMP3265","TRUE","(36,60]",1,0,0.260118297959069,0.260665188920236,35,0,0.0419971183528717,0.41543507500788,0,0,0.314285714285714,0.628571428571429,0.0571428571428571,0,0
"AMP3269","TRUE","(60,710]",3,0.119402985074627,0.301059050154502,0.264886451498635,67,8,0.0772733153688555,0.85756028655753,8,0,0.313432835820896,0.492537313432836,0.0895522388059701,0.0895522388059701,0.0149253731343284
"AMP3270","TRUE","(26,36]",2,0,0.31892761052903,0.318203717733079,24,0,0.195714718610305,0.4747693265518,0,0,0.125,0.583333333333333,0.291666666666667,0,0
"AMP3272","TRUE","(26,36]",3,0.461538461538462,0.496991860815609,0.430762644232097,26,12,0.245545799823986,0.757936650197345,10,1,0,0.423076923076923,0.230769230769231,0.346153846153846,0
"AMP3273","TRUE","(36,60]",1,0.75,0.60909583109962,0.62384904866334,28,21,0.360342368245271,0.832658291260403,14,1,0,0.0714285714285714,0.392857142857143,0.5,0.0357142857142857
"AMP3274","TRUE","(26,36]",3,0.0384615384615385,0.214808764803881,0.193789057612502,26,1,0.0618021578693088,0.501516638703078,1,0,0.5,0.346153846153846,0.153846153846154,0,0
"AMP3276","TRUE","(19,26]",3,0,0.179789103258103,0.181009970066454,17,0,0.0441264001352784,0.452333646010706,0,0,0.588235294117647,0.294117647058824,0.117647058823529,0,0
"AMP3277","TRUE","(60,710]",5,0.3125,0.403038285966151,0.384790269877786,112,35,0.033763709381146,0.754677321222222,16,2,0.142857142857143,0.401785714285714,0.267857142857143,0.1875,0
"AMP3279","TRUE","(60,710]",1,0.754545454545455,0.598382327904343,0.608368232650921,110,83,0.144797472350015,0.867421745702968,53,2,0.00909090909090909,0.145454545454545,0.327272727272727,0.381818181818182,0.136363636363636
"AMP3280","TRUE","(60,710]",2,0.293103448275862,0.379510980977006,0.365194866516379,116,34,0.0611928663963111,0.806286017511325,15,2,0.224137931034483,0.396551724137931,0.181034482758621,0.189655172413793,0.00862068965517241
"AMP3282","TRUE","(26,36]",4,0,0.09947844343992,0.0633394762501785,21,0,0.0525089328217281,0.293618582510314,0,0,0.80952380952381,0.19047619047619,0,0,0
"AMP3283","TRUE","(36,60]",1,0.794117647058823,0.640529082383909,0.665315154360302,34,27,0.351187267865166,0.863736013665362,13,2,0,0.0588235294117647,0.411764705882353,0.323529411764706,0.205882352941176
"AMP3285","TRUE","(60,710]",4,0.166666666666667,0.295673812514415,0.241499418578464,90,15,0.0404557893891062,0.751842177522632,7,0,0.344444444444444,0.4,0.155555555555556,0.1,0
"AMP3288","TRUE","(60,710]",1,0.457142857142857,0.469881857374817,0.492780909825877,70,32,0.0956502983419656,0.802910103464052,19,1,0.114285714285714,0.214285714285714,0.442857142857143,0.214285714285714,0.0142857142857143
"AMP329","TRUE","[11,19]",4,1,0.80417829154916,0.813303618210006,7,7,0.729667151224204,0.871714124724395,7,0,0,0,0,0.285714285714286,0.714285714285714
"AMP3290","TRUE","[11,19]",4,0,0.328257655487973,0.352502080391957,6,0,0.195496532138912,0.384438120292514,0,0,0.166666666666667,0.833333333333333,0,0,0
"AMP3291","TRUE","(36,60]",3,0.0784313725490196,0.322418112539411,0.300706818938886,51,4,0.11427951979449,0.61010258711504,4,0,0.137254901960784,0.647058823529412,0.176470588235294,0.0392156862745098,0
"AMP3298","TRUE","(60,710]",3,0.48314606741573,0.502158406005436,0.490530794350252,89,43,0.0964090019046855,0.840107077504232,10,2,0.0561797752808989,0.325842696629214,0.292134831460674,0.247191011235955,0.0786516853932584
"AMP3299","TRUE","(36,60]",1,0.509803921568627,0.53881307322968,0.520086460611651,51,26,0.227682440004288,0.840220550755581,10,1,0,0.215686274509804,0.450980392156863,0.235294117647059,0.0980392156862745
"AMP33","TRUE","(36,60]",3,0.318181818181818,0.403748659048449,0.418761183249609,44,14,0.131053344283531,0.616671812219094,6,0,0.0454545454545455,0.409090909090909,0.5,0.0454545454545455,0
"AMP330","TRUE","(60,710]",4,0.223350253807107,0.374012298128092,0.398986317929112,197,44,0.044586729518693,0.841246818619597,9,0,0.218274111675127,0.294416243654822,0.431472081218274,0.050761421319797,0.0050761421319797
"AMP3300","TRUE","(60,710]",5,0.155172413793103,0.3719845539346,0.359088653995863,58,9,0.199920824015355,0.59207935028217,3,0,0.0172413793103448,0.568965517241379,0.413793103448276,0,0
"AMP3301","TRUE","(36,60]",5,0.552631578947368,0.549074114741604,0.562766992455995,38,21,0.269928393587382,0.807938237532926,16,1,0,0.236842105263158,0.368421052631579,0.368421052631579,0.0263157894736842
"AMP3304","TRUE","[11,19]",5,0.75,0.557457331099134,0.554836043730313,4,3,0.464337417573605,0.655819819362305,3,0,0,0,0.5,0.5,0
"AMP3305","TRUE","[11,19]",3,0,0.0673744489549144,0.0584240147381525,6,0,0.0479725929008896,0.117404617452144,0,0,1,0,0,0,0
"AMP3306","TRUE","(36,60]",3,0.163265306122449,0.353599783860343,0.379183798092729,49,8,0.0665250347710737,0.587688477120536,3,0,0.204081632653061,0.326530612244898,0.469387755102041,0,0
"AMP3322","TRUE","(36,60]",2,0.487179487179487,0.461751140785652,0.495252449536185,39,19,0.140555358031375,0.747481634339274,14,1,0.0512820512820513,0.358974358974359,0.333333333333333,0.256410256410256,0
"AMP333","TRUE","(19,26]",4,0.769230769230769,0.723843634587117,0.821362357651042,13,10,0.39069229425918,0.941084780502378,10,1,0,0.0769230769230769,0.230769230769231,0.0769230769230769,0.615384615384615
"AMP3330","TRUE","(60,710]",1,0.142276422764228,0.33066101982681,0.322900751361928,246,35,0.0478830545753426,0.662741153738788,9,0,0.247967479674797,0.402439024390244,0.308943089430894,0.040650406504065,0
"AMP3331","TRUE","(60,710]",3,0.355371900826446,0.43384005992431,0.421565525638041,121,43,0.0568860514214996,0.92775415502964,13,2,0.190082644628099,0.264462809917355,0.330578512396694,0.115702479338843,0.0991735537190083
"AMP3332","TRUE","(36,60]",2,0.178571428571429,0.322650838963602,0.306704888558973,28,5,0.0909210671593657,0.526207720707405,3,0,0.178571428571429,0.5,0.321428571428571,0,0
"AMP3333","TRUE","(36,60]",2,0.59375,0.592814344124834,0.529331475734171,32,19,0.309025139652216,0.944532304295658,14,1,0,0.15625,0.46875,0.1875,0.1875
"AMP3334","TRUE","(36,60]",4,0.542857142857143,0.529594175554815,0.562379920822892,35,19,0.258335580340729,0.785257706707535,9,0,0,0.257142857142857,0.342857142857143,0.4,0
"AMP3335","TRUE","(36,60]",1,0.638888888888889,0.52978782338789,0.558454917460882,36,23,0.314042900208889,0.676792266068047,9,0,0,0.166666666666667,0.527777777777778,0.305555555555556,0
"AMP3336","TRUE","(26,36]",3,0,0.250769473879405,0.283244995090581,23,0,0.0612408349588487,0.417428968568664,0,0,0.347826086956522,0.608695652173913,0.0434782608695652,0,0
"AMP3337","TRUE","(19,26]",4,0.866666666666667,0.667793496936274,0.672791068225931,15,13,0.416503643843773,0.942432364060124,7,0,0,0,0.4,0.4,0.2
"AMP3338","TRUE","(26,36]",4,0.578947368421053,0.577130718081247,0.641223714109629,19,11,0.377238405671295,0.796025821542848,10,1,0,0.0526315789473684,0.421052631578947,0.526315789473684,0
"AMP334","TRUE","(19,26]",2,1,0.759696187157736,0.802185024310039,12,12,0.596169843818556,0.837609897259015,12,1,0,0,0.0833333333333333,0.416666666666667,0.5
"AMP3341","TRUE","(60,710]",4,0.261261261261261,0.369210932427336,0.311506878503861,111,29,0.0363825500763822,0.811087562499433,19,2,0.297297297297297,0.324324324324324,0.171171171171171,0.198198198198198,0.00900900900900901
"AMP3342","TRUE","(60,710]",4,0.273809523809524,0.42434735854607,0.430970904264704,84,23,0.0872179720360777,0.765091107138432,6,0,0.107142857142857,0.333333333333333,0.428571428571429,0.130952380952381,0
"AMP3343","TRUE","(60,710]",4,0.0528455284552846,0.254494508674312,0.236979925173116,246,13,0.00457591708400532,0.656239266986453,3,0,0.40650406504065,0.426829268292683,0.138211382113821,0.0284552845528455,0
"AMP3344","TRUE","(36,60]",3,0.658536585365854,0.557591144772022,0.567595460277681,41,27,0.153473574130211,0.838049426838481,13,1,0.024390243902439,0.219512195121951,0.365853658536585,0.268292682926829,0.121951219512195
"AMP3348","TRUE","(36,60]",5,0.789473684210526,0.613641530410834,0.609378916119794,38,30,0.262877804001411,0.811310555739006,29,1,0,0.0263157894736842,0.394736842105263,0.5,0.0789473684210526
"AMP335","TRUE","(60,710]",1,0.240601503759398,0.33902629898699,0.320503976539084,133,32,0.0420216644369018,0.775000271283338,11,1,0.293233082706767,0.285714285714286,0.360902255639098,0.0601503759398496,0
"AMP3350","TRUE","(60,710]",5,0.161016949152542,0.35584860001221,0.362214726530737,118,19,0.0691971224064356,0.793202811734612,7,0,0.152542372881356,0.466101694915254,0.330508474576271,0.0508474576271186,0
"AMP3351","TRUE","(60,710]",2,0.461538461538462,0.478966669342307,0.468821301878483,78,36,0.0819225115548789,0.843114573180591,22,1,0.102564102564103,0.256410256410256,0.320512820512821,0.269230769230769,0.0512820512820513
"AMP3354","TRUE","(36,60]",3,0.722222222222222,0.569779775611784,0.572210808848908,36,26,0.366813981875907,0.765977561741877,22,1,0,0.0833333333333333,0.472222222222222,0.444444444444444,0
"AMP3356","TRUE","(36,60]",3,0.75,0.566500446887983,0.618571664539863,32,24,0.313619274885087,0.703154832218864,24,1,0,0.1875,0.25,0.5625,0
"AMP3357","TRUE","(60,710]",4,0.269230769230769,0.347019674750651,0.310490622557794,182,49,0.0428534140888712,0.758849451290117,14,4,0.302197802197802,0.324175824175824,0.208791208791209,0.164835164835165,0
"AMP3359","TRUE","(19,26]",3,0.615384615384615,0.555938229618157,0.618581643240989,13,8,0.283801599484103,0.7573455399916,8,0,0,0.153846153846154,0.307692307692308,0.538461538461538,0
"AMP3360","TRUE","(19,26]",4,0,0.365542916196629,0.374208135216092,12,0,0.148959390154595,0.499838701440648,0,0,0.0833333333333333,0.416666666666667,0.5,0,0
"AMP3364","TRUE","(19,26]",2,0.642857142857143,0.540194916101495,0.562860800292393,14,9,0.245425279447354,0.768342933817891,9,0,0,0.357142857142857,0.214285714285714,0.428571428571429,0
"AMP3366","TRUE","(26,36]",1,0.62962962962963,0.58529779114599,0.695153971662269,27,17,0.228015915900986,0.888603019049656,11,1,0,0.333333333333333,0.037037037037037,0.518518518518518,0.111111111111111
"AMP3367","TRUE","(19,26]",1,0,0.0618938569288311,0.0568610027173203,16,0,0.0256730909623691,0.155106444615692,0,0,1,0,0,0,0
"AMP3368","TRUE","(19,26]",4,1,0.92748143259454,0.943133483638265,17,17,0.648701866455808,0.983709558048144,17,1,0,0,0,0.0588235294117647,0.941176470588235
"AMP3369","TRUE","(19,26]",5,1,0.837910082356794,0.866524897277866,11,11,0.550744125020376,0.959550695053333,11,1,0,0,0.0909090909090909,0.181818181818182,0.727272727272727
"AMP337","TRUE","[11,19]",5,0.75,0.609618681361343,0.6527699932077,8,6,0.461463696775384,0.681239477884058,6,0,0,0,0.375,0.625,0
"AMP3371","TRUE","(19,26]",5,0.941176470588235,0.837881516796196,0.856816690059493,17,16,0.418667954295818,0.975973753556403,16,1,0,0,0.0588235294117647,0.176470588235294,0.764705882352941
"AMP3372","TRUE","(60,710]",2,0.369747899159664,0.437063932078344,0.464460369302539,119,44,0.0764327938285933,0.768077542570823,8,0,0.0420168067226891,0.336134453781513,0.512605042016807,0.109243697478992,0
"AMP3375","TRUE","(60,710]",2,0.280898876404494,0.388696998857238,0.387210179472323,89,25,0.0258494632870559,0.826569146120972,13,1,0.224719101123595,0.314606741573034,0.280898876404494,0.146067415730337,0.0337078651685393
"AMP3376","TRUE","(60,710]",5,0.076271186440678,0.276201762457937,0.267438709765537,118,9,0.0663797237245169,0.586645044591253,3,0,0.389830508474576,0.406779661016949,0.203389830508475,0,0
"AMP3378","TRUE","(36,60]",4,0.303030303030303,0.493750783279143,0.451778106244121,33,10,0.284650160912098,0.915406883051317,8,0,0,0.454545454545455,0.363636363636364,0.0303030303030303,0.151515151515152
"AMP338","TRUE","[11,19]",3,0,0.326336260835511,0.334432598514091,4,0,0.168400482075314,0.468079364238548,0,0,0.25,0.5,0.25,0,0
"AMP3383","TRUE","(19,26]",3,1,0.742143830268979,0.735088719431893,11,11,0.65433882542779,0.851306774851358,11,1,0,0,0,0.818181818181818,0.181818181818182
"AMP3385","TRUE","(60,710]",5,0.329545454545455,0.390278162997287,0.343147315031419,88,29,0.0327660430717008,0.848225804450578,16,1,0.238636363636364,0.352272727272727,0.159090909090909,0.204545454545455,0.0454545454545455
"AMP3386","TRUE","(60,710]",4,0.363636363636364,0.448501587652369,0.406297974340149,88,32,0.0564727457192795,0.906235355307886,16,1,0.181818181818182,0.295454545454545,0.272727272727273,0.159090909090909,0.0909090909090909
"AMP3388","TRUE","(19,26]",3,1,0.750478580636335,0.735484236283566,11,11,0.699223700496281,0.842466992531863,11,1,0,0,0,0.727272727272727,0.272727272727273
"AMP3389","TRUE","(19,26]",3,1,0.742025705021454,0.744416686439649,11,11,0.655850664462768,0.809516148462037,11,1,0,0,0,0.909090909090909,0.0909090909090909
"AMP3390","TRUE","(60,710]",1,0.403361344537815,0.470431328785874,0.465290263196522,119,48,0.17008160487332,0.88716604148489,13,1,0.0168067226890756,0.34453781512605,0.470588235294118,0.134453781512605,0.0336134453781513
"AMP3391","TRUE","(26,36]",5,0.260869565217391,0.308076207988631,0.2786183595074,23,6,0.103997757077218,0.545091329143586,4,0,0.391304347826087,0.260869565217391,0.347826086956522,0,0
